Address,ROI,Win Rate,Frequency,Sharpe Ratio,Sortino Ratio,Omega Ratio,Median Volume,Median PnL,Sum PnL,Std Dev Negative Returns,Time Under Water,Pain Index,Cumulative ROI (Every Month),Cumulative ROI (Every 3 Months),Cumulative ROI (Every 6 Months)
0xfe71cd0cba7fe6a3ed6b8f3c7b44e481f7f3c430,0.5448774580801431,72.97297297297297,74,0.3367102011229252,0.6869875742447469,2.822990000147137,71450.27123954357,374.99064813222157,28713.79511540976,0.9590582364273196,2.5,1.9567601136091333,"[-1.9116544786883596, -4.475305144879048, 21.85966347218798, 51.23989393255627, 52.25296733170111, 48.75572076379604]","[-2.5636506661906884, 26.816579794177606]",[]
0x5e288f9d6a1ae3cba25c074e3424508491e81fa4,0.1639220953608364,52.89855072463768,138,0.008073086518427381,0.00921786686529755,1.0255319080516505,88679.76656125399,15.007178570008094,6003.631299595697,1.072933483102373,134.0,1.2250776676284443,"[-4.382424275289827, 5.663089907265563, -3.7162460436112585, 1.3648418043529569]","[-4.382424275289827, 0.6986635726743886]",[5.081087847964215]
0x701b6e033da1713cac29a8e859154e633b0ed5bb,0.17362531151851898,58.620689655172406,87,0.08265540701743475,0.09216842522787311,1.3421368312400659,604861.2680331166,1034.5104743449901,24664.863867786575,2.403295058681948,1.0,2.6798963178527537,"[-2.991995630749175, 3.36898395153354, 31.21266078469391, 36.22164443630403, 36.16934789422822, 27.620425328656815, 19.27118911974804]","[27.84367683316037, 27.79138029108455, 19.442144082175776]","[-0.05229654207581818, -8.401532750984593]"
0xac125110bcdb05d784bb9376f904a3592904d0d1,0.6598984771573604,67.79661016949152,59,0.3077440173770388,0.6661478073885704,2.7854498055958494,297965.0872817955,1132.1870084411153,168741.40031569047,1.7648084031063773,1.3333333333333333,3.820133558436975,"[20.52995418193245, 27.402431796172547, 24.523730516381335, 27.594924882060674, 61.01268744268794, 67.72770760981402, 69.73085721302355, 69.361771643224]","[-2.8787012797912133, 3.836318887334864, 3.4672333175353125]","[6.715020167126077, 6.345934597326526]"
0xbfc530fe1ec08d4cdd40efca5a419ba9094d68f7,-0.045414760274387365,47.926267281105986,217,0.1799230017056323,0.4135756346858078,1.9881278337800379,31505.93998251918,-17.217798640212962,18863.879262850387,1.6862052201821776,2.0,3.8759546446891893,"[-6.897088196973206, 47.639366057403066, 70.35400843544917, 91.59399656466286, 97.50207317741125, 159.07389929982963, 174.4384020874705, 155.2297681060367, 151.33002652997848]","[54.536454254376274, 60.44453086712467, 41.235896885690856]",[5.908076612748393]
0xee0dea313184a09edbe2d738e1a8ece0759a3b2f,0.055263335073386655,52.5,80,-0.07409939117510767,-0.06789880040811352,0.7337131093537833,285578.36094867537,3.555439973140435,15074.346943635037,5.891248443952355,80.0,5.398272454158921,"[11.306579700425292, -3.5625269682815137, -32.00069618004244]",[11.306579700425292],[]
0x2684b3984573e4bd3c4cc2d8015f1c8043297785,2.6430547287564776,78.2051282051282,78,0.12867346103273533,0.14029310744166854,1.4098776054227267,3805.6549975445023,60.28636981755399,36196.63700175577,6.356468176729148,1.25,6.930478637242358,"[4.428408075045107, 0.32233503479073455, -1.1233329739526747, -2.068607024347993, -1.1266994847345506, 4.084147442249205, 26.026827913233074, 9.052950696165894, 23.740027696574018, 74.01905253069376, 79.54227746463845, 69.55795648365792]","[-1.4456680087434093, 3.7651789182403466, 18.45225591864847, 8.467934937667946]","[5.210846926983756, -4.773474053996766]"
0x90bf0aba1831bee5380a53cebaf443f8dce7330c,0.024707323355780193,51.98237885462555,227,0.12560846252411106,0.13776147671414757,1.5930854665456933,349664.16803740646,57.47195463052236,94449.47260289632,0.5825231719773768,34.0,0.6388841227668764,"[-5.126837329313195, -6.023792573272027, -7.849280629636467, -7.5172010691089195, 17.541952882913684, 19.21292195348811, 18.216580292941504]","[-1.8254880563644393, 23.233665895658167, 22.23732423511156]",[-0.9963416605466047]
0x8979e6f025abe24fdf68320be54b74c55e6a3ed3,-0.16531292047921511,45.36423841059602,302,0.07329217017184306,0.07765836825590165,1.3196148835740344,5983.995215682274,-6.946934167990938,13846.959060543668,4.990355058304896,1.0,5.287643003841999,"[0.6373093603827424, 4.6212108739632125, 1.0280266752321805, 7.012449593813699, 8.091227629194199, 123.36976438129508, 42.236244388532754, 70.02143484828241, 75.33375034473234, 94.7759435769145, 109.60742872934274, 117.03793491535403]","[-3.593184198731032, 111.68535255336985, 116.99766804981978, 124.42817423583107]","[115.27853675210089, 122.70904293811218]"
0x03fed09a02c73747e62eacd8119fabae7ac16923,0.03358632866891316,52.94117647058824,68,0.05929501866877712,0.09956149362287481,1.3087144084943645,24020.937881571,4.39308299218697,12186.277664290461,1.8352220220438953,7.0,3.0814973963486736,"[4.020092896283868, 12.42478630381122]",[8.404693407527354],[8.404693407527354]
0xdbfd836c989e1fe9586cb0d1bfb35e7849be23a5,-0.009913802267087615,48.148148148148145,54,-0.1250729984461724,-0.10138069551942734,0.47341745085059184,35987.170549049675,-1.6621537280475231,8485.702907283803,8.873711270207986,18.5,7.192783667047343,"[-36.55995728928291, -49.13003217039677, -48.579643102262395]",[-36.55995728928291],[]
0x84a9165bbc73baaf09017a9f132630ced8723485,0.07344112720684329,53.278688524590166,122,0.2308859871409816,0.6249311781243866,3.047245447840752,69306.9306930693,44.951246683959376,66189.33577633223,1.7342443433801447,2.0,4.694019650496747,"[0.7735818684102916, 17.64962488874622, 34.66580830828407, 36.29879856393213, 33.171336640457284, 91.12501282094203, 103.93821497410035, 133.49374498894898, 132.2215700010211]","[17.016183419537853, 74.9698596000226, 73.6976846120947]",[-1.272174987927891]
0x030395e15777c721e9737009fa12ec0166586fb5,0.0035838752737718115,50.29239766081871,171,0.22608285143121024,2.065577584820639,4.825063584436985,4950.49504950495,0.13426324053729463,9834.85702574758,0.7531747755199335,3.5,6.881286766854377,"[45.565588239546486, 46.78038937655109, 66.04742368146923, 73.42634295046878, 77.15580043071941, 117.28056779885847, 141.51523207263176, 144.43592069662648, 201.3766124818347, 266.0316996740358]","[19.267034304918138, 43.50169857869144, 108.15678577089253]",[64.65508719220108]
0x24f8d92794a283b454d1fc32722f51a4f3bc1ae5,1.2031326480665687,68.83116883116884,77,0.2945688138719085,0.49453485233885935,2.730691868643995,32925.4879788686,324.8918055430959,85981.57107562675,4.175673572629024,3.5,7.010301214551965,"[3.066480297716559, 1.3517266549492533, 0.32977151884083167, -0.6118249746825106, 21.29915160705312, 65.9598188365655, 60.68537427430179, 94.16411823399986, 107.24093433515624, 117.40667121633912, 147.6009073980769, 159.00624075146365]","[-1.0219551361084216, 43.63871209340396, 56.71552819456034, 68.12086154794707]","[44.660667229512384, 56.066000582899115]"
0x39c9fa2ff77e1b8eeb2e5c1443c6475fefa1d8dd,0.5522177871599468,60.64516129032258,155,0.2371291560903602,0.4030956604213693,2.0744563011340293,80207.43294422311,306.23952709311123,40886.3580946389,1.6593225781891918,4.0,2.820681107018254,"[13.125432069049152, 25.739662621277596, 46.71467073043986, 66.94168083942651, 70.72806969089139, 65.58872699560237, 64.2716948180217, 76.570920148412, 79.61028610190208, 92.78489300008441, 103.67418822862554]","[20.975008109162268, 15.835665413873253, 28.134890744263558, 39.02418597280469]","[-5.139342695289015, 5.749952533252115]"
